tutor_id,tutor_name,check_in,check_out,shift_hours,snapshot_in,snapshot_out
7644166,Ryan Scott,2025-06-30 09:02:00,2025-06-30 12:57,3.93,snapshots/7644166.jpg,snapshots/7644166.jpg
2425166,Aarav Shah,2025-06-30 09:03:00,2025-06-30 10:11,1.15,snapshots/2425166.jpg,snapshots/2425166.jpg
2701634,Emily Brown,2025-06-30 09:07:00,2025-06-30 11:13,2.11,snapshots/2701634.jpg,snapshots/2701634.jpg
6474141,Anaya Sharma,2025-06-30 09:26:00,2025-06-30 12:38,3.21,snapshots/6474141.jpg,snapshots/6474141.jpg
7644166,Ryan Scott,2025-06-30 09:27:00,2025-06-30 13:04,3.62,snapshots/7644166.jpg,snapshots/7644166.jpg
2750869,Neha Patel,2025-06-30 09:29:00,2025-06-30 10:42,1.22,snapshots/2750869.jpg,snapshots/2750869.jpg
4146623,Noah Wilson,2025-06-30 09:32:00,2025-06-30 11:45,2.23,snapshots/4146623.jpg,snapshots/4146623.jpg
2701634,Emily Brown,2025-06-30 09:37:00,2025-06-30 12:22,2.75,snapshots/2701634.jpg,snapshots/2701634.jpg
7264805,Isha Reddy,2025-06-30 09:40:00,2025-06-30 11:56,2.27,snapshots/7264805.jpg,snapshots/7264805.jpg
3534553,Benjamin Lewis,2025-06-30 09:42:00,2025-06-30 12:10,2.48,snapshots/3534553.jpg,snapshots/3534553.jpg
4146623,Noah Wilson,2025-06-30 09:49:00,2025-06-30 13:30,3.7,snapshots/4146623.jpg,snapshots/4146623.jpg
2750869,Neha Patel,2025-06-30 09:58:00,2025-06-30 13:41,3.73,snapshots/2750869.jpg,snapshots/2750869.jpg
2192067,James Martin,2025-06-30 10:01:00,2025-06-30 11:53,1.87,snapshots/2192067.jpg,snapshots/2192067.jpg
2630571,Avni Desai,2025-06-30 10:07:00,2025-06-30 11:48,1.69,snapshots/2630571.jpg,snapshots/2630571.jpg
7916493,Arjun Kapoor,2025-06-30 10:07:00,2025-06-30 11:56,1.83,snapshots/7916493.jpg,snapshots/7916493.jpg
7644166,Ryan Scott,2025-06-30 10:09:00,2025-06-30 11:50,1.69,snapshots/7644166.jpg,snapshots/7644166.jpg
2115580,Saanvi Joshi,2025-06-30 10:10:00,2025-06-30 12:50,2.68,snapshots/2115580.jpg,snapshots/2115580.jpg
6887917,Lucas Moore,2025-06-30 10:12:00,2025-06-30 11:20,1.14,snapshots/6887917.jpg,snapshots/6887917.jpg
7916493,Arjun Kapoor,2025-06-30 10:13:00,2025-06-30 13:10,2.96,snapshots/7916493.jpg,snapshots/7916493.jpg
2598056,Liam Johnson,2025-06-30 10:16:00,2025-06-30 13:30,3.25,snapshots/2598056.jpg,snapshots/2598056.jpg
6362733,Meera Nair,2025-06-30 10:17:00,2025-06-30 12:47,2.51,snapshots/6362733.jpg,snapshots/6362733.jpg
7134699,Vivaan Kumar,2025-06-30 10:20:00,2025-06-30 14:12,3.87,snapshots/7134699.jpg,snapshots/7134699.jpg
2192067,James Martin,2025-06-30 10:26:00,2025-06-30 14:10,3.74,snapshots/2192067.jpg,snapshots/2192067.jpg
6474141,Anaya Sharma,2025-06-30 10:39:00,2025-06-30 11:54,1.25,snapshots/6474141.jpg,snapshots/6474141.jpg
6664205,Mason Lee,2025-06-30 10:39:00,2025-06-30 11:43,1.07,snapshots/6664205.jpg,snapshots/6664205.jpg
6664205,Mason Lee,2025-06-30 10:42:00,2025-06-30 13:25,2.72,snapshots/6664205.jpg,snapshots/6664205.jpg
7916493,Arjun Kapoor,2025-06-30 10:45:00,2025-06-30 13:31,2.78,snapshots/7916493.jpg,snapshots/7916493.jpg
2750869,Neha Patel,2025-06-30 10:45:00,2025-06-30 12:22,1.63,snapshots/2750869.jpg,snapshots/2750869.jpg
2701634,Emily Brown,2025-06-30 10:46:00,2025-06-30 14:26,3.68,snapshots/2701634.jpg,snapshots/2701634.jpg
9323660,Zoya Singh,2025-06-30 10:54:00,2025-06-30 12:34,1.68,snapshots/9323660.jpg,snapshots/9323660.jpg
7134699,Vivaan Kumar,2025-06-30 10:54:00,2025-06-30 14:15,3.36,snapshots/7134699.jpg,snapshots/7134699.jpg
2630571,Avni Desai,2025-06-30 10:55:00,2025-06-30 14:38,3.72,snapshots/2630571.jpg,snapshots/2630571.jpg
2750869,Neha Patel,2025-06-30 10:59:00,2025-06-30 13:08,2.15,snapshots/2750869.jpg,snapshots/2750869.jpg
6474141,Anaya Sharma,2025-06-30 11:05:00,2025-06-30 12:51,1.78,snapshots/6474141.jpg,snapshots/6474141.jpg
4146623,Noah Wilson,2025-06-30 11:05:00,2025-06-30 13:45,2.68,snapshots/4146623.jpg,snapshots/4146623.jpg
6887917,Lucas Moore,2025-06-30 11:38:00,2025-06-30 14:56,3.31,snapshots/6887917.jpg,snapshots/6887917.jpg
7644166,Ryan Scott,2025-06-30 11:52:00,2025-06-30 14:38,2.77,snapshots/7644166.jpg,snapshots/7644166.jpg
2425166,Aarav Shah,2025-06-30 12:04:00,2025-06-30 15:21,3.29,snapshots/2425166.jpg,snapshots/2425166.jpg
7134699,Vivaan Kumar,2025-06-30 12:17:00,2025-06-30 13:28,1.19,snapshots/7134699.jpg,snapshots/7134699.jpg
6474141,Anaya Sharma,2025-06-30 12:20:00,2025-06-30 15:00,2.67,snapshots/6474141.jpg,snapshots/6474141.jpg
7916493,Arjun Kapoor,2025-06-30 12:24:00,2025-06-30 14:53,2.49,snapshots/7916493.jpg,snapshots/7916493.jpg
6474141,Anaya Sharma,2025-06-30 12:29:00,2025-06-30 15:48,3.32,snapshots/6474141.jpg,snapshots/6474141.jpg
2425166,Aarav Shah,2025-06-30 12:30:00,2025-06-30 16:01,3.52,snapshots/2425166.jpg,snapshots/2425166.jpg
3534553,Benjamin Lewis,2025-06-30 12:31:00,2025-06-30 16:27,3.95,snapshots/3534553.jpg,snapshots/3534553.jpg
7264805,Isha Reddy,2025-06-30 12:33:00,2025-06-30 14:02,1.48,snapshots/7264805.jpg,snapshots/7264805.jpg
2598056,Liam Johnson,2025-06-30 12:52:00,2025-06-30 14:43,1.86,snapshots/2598056.jpg,snapshots/2598056.jpg
2630571,Avni Desai,2025-06-30 13:03:00,2025-06-30 16:26,3.4,snapshots/2630571.jpg,snapshots/2630571.jpg
4146623,Noah Wilson,2025-06-30 13:06:00,2025-06-30 15:55,2.83,snapshots/4146623.jpg,snapshots/4146623.jpg
8853681,Aanya Mehta,2025-06-30 13:08:00,2025-06-30 14:27,1.33,snapshots/8853681.jpg,snapshots/8853681.jpg
8853681,Aanya Mehta,2025-06-30 13:11:00,2025-06-30 14:54,1.72,snapshots/8853681.jpg,snapshots/8853681.jpg
6403246,Isabella Davis,2025-06-30 13:12:00,2025-06-30 17:05,3.89,snapshots/6403246.jpg,snapshots/6403246.jpg
6664205,Mason Lee,2025-06-30 13:20:00,2025-06-30 16:24,3.08,snapshots/6664205.jpg,snapshots/6664205.jpg
4146623,Noah Wilson,2025-06-30 13:22:00,2025-06-30 16:11,2.83,snapshots/4146623.jpg,snapshots/4146623.jpg
2630571,Avni Desai,2025-06-30 13:26:00,2025-06-30 16:17,2.86,snapshots/2630571.jpg,snapshots/2630571.jpg
2192067,James Martin,2025-06-30 13:27:00,2025-06-30 16:33,3.11,snapshots/2192067.jpg,snapshots/2192067.jpg
7134699,Vivaan Kumar,2025-06-30 13:36:00,2025-06-30 16:23,2.8,snapshots/7134699.jpg,snapshots/7134699.jpg
6664205,Mason Lee,2025-06-30 13:40:00,2025-06-30 15:01,1.36,snapshots/6664205.jpg,snapshots/6664205.jpg
7916493,Arjun Kapoor,2025-06-30 13:49:00,2025-06-30 16:22,2.56,snapshots/7916493.jpg,snapshots/7916493.jpg
2750869,Neha Patel,2025-06-30 13:50:00,2025-06-30 14:59,1.17,snapshots/2750869.jpg,snapshots/2750869.jpg
7264805,Isha Reddy,2025-06-30 13:54:00,2025-06-30 15:37,1.73,snapshots/7264805.jpg,snapshots/7264805.jpg
2115580,Saanvi Joshi,2025-06-30 13:58:00,2025-06-30 16:31,2.55,snapshots/2115580.jpg,snapshots/2115580.jpg
2750869,Neha Patel,2025-06-30 13:58:00,2025-06-30 17:50,3.87,snapshots/2750869.jpg,snapshots/2750869.jpg
7916493,Arjun Kapoor,2025-06-30 14:04:00,2025-06-30 17:02,2.98,snapshots/7916493.jpg,snapshots/7916493.jpg
2192067,James Martin,2025-06-30 14:05:00,2025-06-30 17:22,3.29,snapshots/2192067.jpg,snapshots/2192067.jpg
7644166,Ryan Scott,2025-06-30 14:06:00,2025-06-30 16:20,2.25,snapshots/7644166.jpg,snapshots/7644166.jpg
2598056,Liam Johnson,2025-06-30 14:15:00,2025-06-30 17:04,2.83,snapshots/2598056.jpg,snapshots/2598056.jpg
2425166,Aarav Shah,2025-06-30 14:17:00,2025-06-30 15:44,1.46,snapshots/2425166.jpg,snapshots/2425166.jpg
2598056,Liam Johnson,2025-06-30 14:22:00,2025-06-30 16:50,2.48,snapshots/2598056.jpg,snapshots/2598056.jpg
2630571,Avni Desai,2025-06-30 14:27:00,2025-06-30 17:06,2.67,snapshots/2630571.jpg,snapshots/2630571.jpg
3534553,Benjamin Lewis,2025-06-30 14:29:00,2025-06-30 16:46,2.29,snapshots/3534553.jpg,snapshots/3534553.jpg
6887917,Lucas Moore,2025-06-30 14:35:00,2025-06-30 15:53,1.3,snapshots/6887917.jpg,snapshots/6887917.jpg
6664205,Mason Lee,2025-06-30 14:45:00,2025-06-30 17:28,2.72,snapshots/6664205.jpg,snapshots/6664205.jpg
8853681,Aanya Mehta,2025-06-30 14:50:00,2025-06-30 16:19,1.49,snapshots/8853681.jpg,snapshots/8853681.jpg
2701634,Emily Brown,2025-06-30 14:51:00,2025-06-30 17:25,2.58,snapshots/2701634.jpg,snapshots/2701634.jpg
2192067,James Martin,2025-06-30 14:53:00,2025-06-30 16:02,1.15,snapshots/2192067.jpg,snapshots/2192067.jpg
6664205,Mason Lee,2025-06-30 14:58:00,2025-06-30 16:30,1.54,snapshots/6664205.jpg,snapshots/6664205.jpg
7264805,Isha Reddy,2025-06-30 14:59:00,2025-06-30 17:59,3.01,snapshots/7264805.jpg,snapshots/7264805.jpg
2630571,Avni Desai,2025-06-30 15:00:00,2025-06-30 18:39,3.65,snapshots/2630571.jpg,snapshots/2630571.jpg
7644166,Ryan Scott,2025-06-30 15:02:00,2025-06-30 17:28,2.44,snapshots/7644166.jpg,snapshots/7644166.jpg
2425166,Aarav Shah,2025-06-30 15:02:00,2025-06-30 18:48,3.78,snapshots/2425166.jpg,snapshots/2425166.jpg
2115580,Saanvi Joshi,2025-06-30 15:06:00,2025-06-30 16:18,1.21,snapshots/2115580.jpg,snapshots/2115580.jpg
8853681,Aanya Mehta,2025-06-30 15:09:00,2025-06-30 18:44,3.6,snapshots/8853681.jpg,snapshots/8853681.jpg
6403246,Isabella Davis,2025-06-30 15:09:00,2025-06-30 17:18,2.15,snapshots/6403246.jpg,snapshots/6403246.jpg
7134699,Vivaan Kumar,2025-06-30 15:19:00,2025-06-30 18:41,3.37,snapshots/7134699.jpg,snapshots/7134699.jpg
2630571,Avni Desai,2025-06-30 15:23:00,2025-06-30 18:26,3.06,snapshots/2630571.jpg,snapshots/2630571.jpg
7644166,Ryan Scott,2025-06-30 15:24:00,2025-06-30 17:18,1.91,snapshots/7644166.jpg,snapshots/7644166.jpg
3534553,Benjamin Lewis,2025-06-30 15:25:00,2025-06-30 16:38,1.23,snapshots/3534553.jpg,snapshots/3534553.jpg
2425166,Aarav Shah,2025-06-30 15:34:00,2025-06-30 17:39,2.09,snapshots/2425166.jpg,snapshots/2425166.jpg
2630571,Avni Desai,2025-06-30 15:46:00,2025-06-30 17:22,1.6,snapshots/2630571.jpg,snapshots/2630571.jpg
2192067,James Martin,2025-06-30 15:48:00,2025-06-30 18:28,2.67,snapshots/2192067.jpg,snapshots/2192067.jpg
3534553,Benjamin Lewis,2025-06-30 15:51:00,2025-06-30 17:13,1.37,snapshots/3534553.jpg,snapshots/3534553.jpg
2630571,Avni Desai,2025-06-30 16:00:00,2025-06-30 18:00:00,2.0,snapshots/2630571.jpg,snapshots/2630571.jpg
4146623,Noah Wilson,2025-06-30 16:00:00,2025-06-30 19:00:00,3.0,snapshots/4146623.jpg,snapshots/4146623.jpg
6403246,Isabella Davis,2025-06-30 16:12:00,2025-06-30 17:18,1.1,snapshots/6403246.jpg,snapshots/6403246.jpg
4146623,Noah Wilson,2025-06-30 16:14:00,2025-06-30 20:01,3.79,snapshots/4146623.jpg,snapshots/4146623.jpg
7264805,Isha Reddy,2025-06-30 16:15:00,2025-06-30 18:45:00,2.5,snapshots/7264805.jpg,snapshots/7264805.jpg
7644166,Ryan Scott,2025-06-30 16:25:00,2025-06-30 19:01,2.61,snapshots/7644166.jpg,snapshots/7644166.jpg
2425166,Aarav Shah,2025-06-30 16:27:00,2025-06-30 17:29,1.03,snapshots/2425166.jpg,snapshots/2425166.jpg
7916493,Arjun Kapoor,2025-06-30 16:34:00,2025-06-30 17:42,1.15,snapshots/7916493.jpg,snapshots/7916493.jpg
7134699,Vivaan Kumar,2025-06-30 16:38:00,2025-06-30 18:25,1.79,snapshots/7134699.jpg,snapshots/7134699.jpg
4146623,Noah Wilson,2025-06-30 16:42:00,2025-06-30 19:58,3.28,snapshots/4146623.jpg,snapshots/4146623.jpg
2598056,Liam Johnson,2025-06-30 16:47:00,2025-06-30 20:03,3.28,snapshots/2598056.jpg,snapshots/2598056.jpg
7644166,Ryan Scott,2025-06-30 16:56:00,2025-06-30 18:52,1.94,snapshots/7644166.jpg,snapshots/7644166.jpg
2425166,Aarav Shah,2025-06-30 17:03:00,2025-06-30 19:04,2.03,snapshots/2425166.jpg,snapshots/2425166.jpg
2115580,Saanvi Joshi,2025-06-30 17:03:00,2025-06-30 18:42,1.65,snapshots/2115580.jpg,snapshots/2115580.jpg
2701634,Emily Brown,2025-06-30 17:04:00,2025-06-30 18:53,1.82,snapshots/2701634.jpg,snapshots/2701634.jpg
6664205,Mason Lee,2025-06-30 17:05:00,2025-06-30 18:05,1.0,snapshots/6664205.jpg,snapshots/6664205.jpg
6474141,Anaya Sharma,2025-06-30 17:24:00,2025-06-30 19:38,2.24,snapshots/6474141.jpg,snapshots/6474141.jpg
2750869,Neha Patel,2025-06-30 17:26:00,2025-06-30 21:15,3.83,snapshots/2750869.jpg,snapshots/2750869.jpg
7134699,Vivaan Kumar,2025-06-30 17:38:00,2025-06-30 20:03,2.42,snapshots/7134699.jpg,snapshots/7134699.jpg
7644166,Ryan Scott,2025-06-30 17:43:00,2025-06-30 21:07,3.41,snapshots/7644166.jpg,snapshots/7644166.jpg
7916493,Arjun Kapoor,2025-06-30 17:45:00,2025-06-30 20:38,2.89,snapshots/7916493.jpg,snapshots/7916493.jpg
4146623,Noah Wilson,2025-06-30 17:51:00,2025-06-30 20:32,2.69,snapshots/4146623.jpg,snapshots/4146623.jpg
2115580,Saanvi Joshi,2025-06-30 17:58:00,2025-06-30 21:44,3.78,snapshots/2115580.jpg,snapshots/2115580.jpg
2630571,Avni Desai,2025-06-30 18:06:00,2025-06-30 21:36,3.51,snapshots/2630571.jpg,snapshots/2630571.jpg
3534553,Benjamin Lewis,2025-06-30 18:11:00,2025-06-30 19:17,1.1,snapshots/3534553.jpg,snapshots/3534553.jpg
6474141,Anaya Sharma,2025-06-30 18:13:00,2025-06-30 22:02,3.82,snapshots/6474141.jpg,snapshots/6474141.jpg
2598056,Liam Johnson,2025-06-30 18:13:00,2025-06-30 20:03,1.84,snapshots/2598056.jpg,snapshots/2598056.jpg
2425166,Aarav Shah,2025-06-30 18:17:00,2025-06-30 20:24,2.12,snapshots/2425166.jpg,snapshots/2425166.jpg
6403246,Isabella Davis,2025-06-30 18:19:00,2025-06-30 20:11,1.88,snapshots/6403246.jpg,snapshots/6403246.jpg
2598056,Liam Johnson,2025-06-30 18:21:00,2025-06-30 20:51,2.51,snapshots/2598056.jpg,snapshots/2598056.jpg
2750869,Neha Patel,2025-06-30 18:25:00,2025-06-30 21:09,2.74,snapshots/2750869.jpg,snapshots/2750869.jpg
6887917,Lucas Moore,2025-06-30 18:30:00,2025-06-30 19:55,1.42,snapshots/6887917.jpg,snapshots/6887917.jpg
2192067,James Martin,2025-06-30 18:34:00,2025-06-30 21:27,2.9,snapshots/2192067.jpg,snapshots/2192067.jpg
6664205,Mason Lee,2025-06-30 18:40:00,2025-06-30 22:37,3.96,snapshots/6664205.jpg,snapshots/6664205.jpg
7264805,Isha Reddy,2025-06-30 18:40:00,2025-06-30 21:45,3.09,snapshots/7264805.jpg,snapshots/7264805.jpg
2598056,Liam Johnson,2025-06-30 18:55:00,2025-06-30 21:39,2.75,snapshots/2598056.jpg,snapshots/2598056.jpg
6474141,Anaya Sharma,2025-06-30 18:59:00,2025-06-30 22:47,3.8,snapshots/6474141.jpg,snapshots/6474141.jpg
7264805,Isha Reddy,2025-06-30 18:59:00,2025-06-30 22:40,3.69,snapshots/7264805.jpg,snapshots/7264805.jpg
2598056,Liam Johnson,2025-07-01 10:00:00,2025-07-01 12:30:00,2.5,snapshots/2598056.jpg,snapshots/2598056.jpg
2192067,James Martin,2025-07-01 10:30:00,2025-07-01 12:30:00,2.0,snapshots/2192067.jpg,snapshots/2192067.jpg
2425166,Aarav Shah,2025-07-01 14:15:00,2025-07-01 17:15:00,3.0,snapshots/2425166.jpg,snapshots/2425166.jpg
7264805,Isha Reddy,2025-07-01 16:00:00,2025-07-01 18:00:00,2.0,snapshots/7264805.jpg,snapshots/7264805.jpg
2192067,James Martin,2025-07-02 08:03:00,2025-07-02 09:36,1.56,snapshots/2192067.jpg,snapshots/2192067.jpg
7264805,Isha Reddy,2025-07-02 08:10:00,2025-07-02 10:25,2.25,snapshots/7264805.jpg,snapshots/7264805.jpg
7264805,Isha Reddy,2025-07-02 08:14:00,2025-07-02 11:58,3.74,snapshots/7264805.jpg,snapshots/7264805.jpg
3534553,Benjamin Lewis,2025-07-02 08:15:00,2025-07-02 11:47,3.55,snapshots/3534553.jpg,snapshots/3534553.jpg
2425166,Aarav Shah,2025-07-02 08:16:00,2025-07-02 10:00,1.74,snapshots/2425166.jpg,snapshots/2425166.jpg
2701634,Emily Brown,2025-07-02 08:28:00,2025-07-02 12:10,3.71,snapshots/2701634.jpg,snapshots/2701634.jpg
2750869,Neha Patel,2025-07-02 08:34:00,2025-07-02 10:24,1.85,snapshots/2750869.jpg,snapshots/2750869.jpg
9323660,Zoya Singh,2025-07-02 08:44:00,2025-07-02 10:56,2.21,snapshots/9323660.jpg,snapshots/9323660.jpg
4146623,Noah Wilson,2025-07-02 08:45:00,2025-07-02 11:45:00,3.0,snapshots/4146623.jpg,snapshots/4146623.jpg
3534553,Benjamin Lewis,2025-07-02 08:51:00,2025-07-02 09:57,1.1,snapshots/3534553.jpg,snapshots/3534553.jpg
7916493,Arjun Kapoor,2025-07-02 09:04:00,2025-07-02 12:59,3.92,snapshots/7916493.jpg,snapshots/7916493.jpg
7644166,Ryan Scott,2025-07-02 09:09:00,2025-07-02 11:30,2.37,snapshots/7644166.jpg,snapshots/7644166.jpg
9323660,Zoya Singh,2025-07-02 09:21:00,2025-07-02 12:52,3.53,snapshots/9323660.jpg,snapshots/9323660.jpg
2425166,Aarav Shah,2025-07-02 09:21:00,2025-07-02 10:27,1.11,snapshots/2425166.jpg,snapshots/2425166.jpg
3534553,Benjamin Lewis,2025-07-02 09:31:00,2025-07-02 11:16,1.75,snapshots/3534553.jpg,snapshots/3534553.jpg
8853681,Aanya Mehta,2025-07-02 09:37:00,2025-07-02 11:45,2.15,snapshots/8853681.jpg,snapshots/8853681.jpg
2115580,Saanvi Joshi,2025-07-02 09:38:00,2025-07-02 11:48,2.17,snapshots/2115580.jpg,snapshots/2115580.jpg
2630571,Avni Desai,2025-07-02 09:39:00,2025-07-02 11:28,1.82,snapshots/2630571.jpg,snapshots/2630571.jpg
2701634,Emily Brown,2025-07-02 09:41:00,2025-07-02 11:58,2.29,snapshots/2701634.jpg,snapshots/2701634.jpg
6403246,Isabella Davis,2025-07-02 09:42:00,2025-07-02 10:44,1.04,snapshots/6403246.jpg,snapshots/6403246.jpg
9323660,Zoya Singh,2025-07-02 09:55:00,2025-07-02 11:04,1.16,snapshots/9323660.jpg,snapshots/9323660.jpg
2598056,Liam Johnson,2025-07-02 10:02:00,2025-07-02 13:04,3.04,snapshots/2598056.jpg,snapshots/2598056.jpg
4146623,Noah Wilson,2025-07-02 10:33:00,2025-07-02 12:57,2.41,snapshots/4146623.jpg,snapshots/4146623.jpg
2115580,Saanvi Joshi,2025-07-02 10:36:00,2025-07-02 12:13,1.63,snapshots/2115580.jpg,snapshots/2115580.jpg
6887917,Lucas Moore,2025-07-02 11:12:00,2025-07-02 13:19,2.12,snapshots/6887917.jpg,snapshots/6887917.jpg
7134699,Vivaan Kumar,2025-07-02 11:13:00,2025-07-02 12:21,1.14,snapshots/7134699.jpg,snapshots/7134699.jpg
3534553,Benjamin Lewis,2025-07-02 11:13:00,2025-07-02 14:46,3.56,snapshots/3534553.jpg,snapshots/3534553.jpg
6664205,Mason Lee,2025-07-02 11:35:00,2025-07-02 12:45,1.17,snapshots/6664205.jpg,snapshots/6664205.jpg
6664205,Mason Lee,2025-07-02 11:36:00,2025-07-02 14:14,2.65,snapshots/6664205.jpg,snapshots/6664205.jpg
7916493,Arjun Kapoor,2025-07-02 11:54:00,2025-07-02 15:25,3.52,snapshots/7916493.jpg,snapshots/7916493.jpg
6362733,Meera Nair,2025-07-02 12:28:00,2025-07-02 13:51,1.4,snapshots/6362733.jpg,snapshots/6362733.jpg
6664205,Mason Lee,2025-07-02 12:38:00,2025-07-02 14:52,2.24,snapshots/6664205.jpg,snapshots/6664205.jpg
4146623,Noah Wilson,2025-07-02 13:02:00,2025-07-02 15:41,2.66,snapshots/4146623.jpg,snapshots/4146623.jpg
7264805,Isha Reddy,2025-07-02 13:09:00,2025-07-02 14:09,1.0,snapshots/7264805.jpg,snapshots/7264805.jpg
6474141,Anaya Sharma,2025-07-02 13:10:00,2025-07-02 15:15,2.1,snapshots/6474141.jpg,snapshots/6474141.jpg
2750869,Neha Patel,2025-07-02 13:13:00,2025-07-02 16:42,3.49,snapshots/2750869.jpg,snapshots/2750869.jpg
4146623,Noah Wilson,2025-07-02 13:23:00,2025-07-02 16:29,3.11,snapshots/4146623.jpg,snapshots/4146623.jpg
2425166,Aarav Shah,2025-07-02 13:32:00,2025-07-02 16:55,3.39,snapshots/2425166.jpg,snapshots/2425166.jpg
3534553,Benjamin Lewis,2025-07-02 13:39:00,2025-07-02 16:59,3.35,snapshots/3534553.jpg,snapshots/3534553.jpg
2192067,James Martin,2025-07-02 13:50:00,2025-07-02 16:02,2.22,snapshots/2192067.jpg,snapshots/2192067.jpg
2192067,James Martin,2025-07-02 14:01:00,2025-07-02 17:30,3.48,snapshots/2192067.jpg,snapshots/2192067.jpg
7134699,Vivaan Kumar,2025-07-02 14:05:00,2025-07-02 15:58,1.89,snapshots/7134699.jpg,snapshots/7134699.jpg
2192067,James Martin,2025-07-02 14:18:00,2025-07-02 18:10,3.87,snapshots/2192067.jpg,snapshots/2192067.jpg
2115580,Saanvi Joshi,2025-07-02 14:20:00,2025-07-02 16:51,2.52,snapshots/2115580.jpg,snapshots/2115580.jpg
2750869,Neha Patel,2025-07-02 14:24:00,2025-07-02 15:35,1.2,snapshots/2750869.jpg,snapshots/2750869.jpg
2598056,Liam Johnson,2025-07-02 14:24:00,2025-07-02 15:55,1.52,snapshots/2598056.jpg,snapshots/2598056.jpg
6664205,Mason Lee,2025-07-02 14:47:00,2025-07-02 16:54,2.12,snapshots/6664205.jpg,snapshots/6664205.jpg
6474141,Anaya Sharma,2025-07-02 14:53:00,2025-07-02 18:44,3.86,snapshots/6474141.jpg,snapshots/6474141.jpg
2115580,Saanvi Joshi,2025-07-02 15:00:00,2025-07-02 18:54,3.9,snapshots/2115580.jpg,snapshots/2115580.jpg
2630571,Avni Desai,2025-07-02 15:01:00,2025-07-02 18:53,3.88,snapshots/2630571.jpg,snapshots/2630571.jpg
7644166,Ryan Scott,2025-07-02 15:14:00,2025-07-02 16:26,1.21,snapshots/7644166.jpg,snapshots/7644166.jpg
7916493,Arjun Kapoor,2025-07-02 15:24:00,2025-07-02 19:06,3.71,snapshots/7916493.jpg,snapshots/7916493.jpg
8853681,Aanya Mehta,2025-07-02 15:35:00,2025-07-02 19:33,3.97,snapshots/8853681.jpg,snapshots/8853681.jpg
2630571,Avni Desai,2025-07-02 15:42:00,2025-07-02 19:30,3.81,snapshots/2630571.jpg,snapshots/2630571.jpg
6664205,Mason Lee,2025-07-02 15:44:00,2025-07-02 19:24,3.68,snapshots/6664205.jpg,snapshots/6664205.jpg
4146623,Noah Wilson,2025-07-02 15:51:00,2025-07-02 17:35,1.74,snapshots/4146623.jpg,snapshots/4146623.jpg
7264805,Isha Reddy,2025-07-02 16:05:00,2025-07-02 17:46,1.7,snapshots/7264805.jpg,snapshots/7264805.jpg
7134699,Vivaan Kumar,2025-07-02 16:22:00,2025-07-02 19:00,2.65,snapshots/7134699.jpg,snapshots/7134699.jpg
7134699,Vivaan Kumar,2025-07-02 16:43:00,2025-07-02 17:57,1.24,snapshots/7134699.jpg,snapshots/7134699.jpg
4146623,Noah Wilson,2025-07-02 17:00:00,2025-07-02 19:30:00,2.5,snapshots/4146623.jpg,snapshots/4146623.jpg
2750869,Neha Patel,2025-07-02 17:19:00,2025-07-02 21:09,3.85,snapshots/2750869.jpg,snapshots/2750869.jpg
8853681,Aanya Mehta,2025-07-02 17:20:00,2025-07-02 18:59,1.66,snapshots/8853681.jpg,snapshots/8853681.jpg
8853681,Aanya Mehta,2025-07-02 17:22:00,2025-07-02 20:29,3.13,snapshots/8853681.jpg,snapshots/8853681.jpg
9323660,Zoya Singh,2025-07-02 17:23:00,2025-07-02 20:34,3.19,snapshots/9323660.jpg,snapshots/9323660.jpg
6887917,Lucas Moore,2025-07-02 17:24:00,2025-07-02 20:38,3.25,snapshots/6887917.jpg,snapshots/6887917.jpg
2598056,Liam Johnson,2025-07-02 17:48:00,2025-07-02 18:56,1.14,snapshots/2598056.jpg,snapshots/2598056.jpg
7134699,Vivaan Kumar,2025-07-02 18:00:00,2025-07-02 21:42,3.71,snapshots/7134699.jpg,snapshots/7134699.jpg
6362733,Meera Nair,2025-07-02 18:04:00,2025-07-02 21:12,3.15,snapshots/6362733.jpg,snapshots/6362733.jpg
4146623,Noah Wilson,2025-07-02 18:14:00,2025-07-02 19:43,1.5,snapshots/4146623.jpg,snapshots/4146623.jpg
3534553,Benjamin Lewis,2025-07-02 18:27:00,2025-07-02 21:24,2.95,snapshots/3534553.jpg,snapshots/3534553.jpg
2598056,Liam Johnson,2025-07-02 18:33:00,2025-07-02 20:02,1.48,snapshots/2598056.jpg,snapshots/2598056.jpg
7916493,Arjun Kapoor,2025-07-02 18:51:00,2025-07-02 21:40,2.82,snapshots/7916493.jpg,snapshots/7916493.jpg
2425166,Aarav Shah,2025-07-03 08:15:00,2025-07-03 10:15:00,2.0,snapshots/2425166.jpg,snapshots/2425166.jpg
6362733,Meera Nair,2025-07-03 08:41:00,2025-07-03 10:41,2.01,snapshots/6362733.jpg,snapshots/6362733.jpg
2598056,Liam Johnson,2025-07-03 08:59:00,2025-07-03 11:02,2.06,snapshots/2598056.jpg,snapshots/2598056.jpg
3534553,Benjamin Lewis,2025-07-03 09:09:00,2025-07-03 11:59,2.85,snapshots/3534553.jpg,snapshots/3534553.jpg
2115580,Saanvi Joshi,2025-07-03 09:15:00,2025-07-03 12:01,2.77,snapshots/2115580.jpg,snapshots/2115580.jpg
